client_id,cin,prenom,nom,genre,date_naissance,ville,region,telephone,email,situation_professionnelle,situation_familiale,niveau_education,revenu_mensuel,agence_id,date_inscription,statut_client
CLI009691,T669515,Aisha,El Ghazi,F,2003-11-30,Rabat,Rabat-Salé-Kénitra,+212684457706,aisha.89@gmail.com,Salarié secteur privé,Veuf/Veuve,Bac+3,3784.28,AG002,2015-05-14,Actif
CLI009692,C462730,Karima,Chraibi,F,2003-06-21,Béni Mellal,Béni Mellal-Khénifra,+212667832207,karima.579@gmail.com,Auto-entrepreneur,Divorcé(e),Bac+2,10537.73,AG012,2016-05-03,Actif
CLI009693,E976366,Youssef,Naciri,M,1984-07-20,Tétouan,Tanger-Tétouan-Al Hoceïma,+212652433684,youssef.367@gmail.com,Retraité,Célibataire,Bac+2,8187.17,AG014,2019-09-22,Actif
CLI009694,U121660,Hicham,Moussaoui,M,1958-09-19,Casablanca,Casablanca-Settat,+212652250542,hicham.364@gmail.com,Fonctionnaire,Divorcé(e),Sans diplôme,8149.47,AG017,2018-08-08,Blacklisté
CLI009695,H484103,Karima,Kettani,F,1999-08-10,Settat,Casablanca-Settat,+212684723441,karima.315@gmail.com,Profession libérale,Célibataire,Baccalauréat,12287.96,AG010,2017-02-10,Actif
CLI009696,H961271,Zineb,Berrada,F,1984-11-22,Nador,Oriental,+212639355602,zineb.633@gmail.com,Profession libérale,Marié(e),Doctorat,8507.41,AG012,2013-01-24,Actif
CLI009697,D248305,Imane,Tahiri,F,1965-12-02,Oujda,Oriental,+212668230939,imane.172@gmail.com,Fonctionnaire,Célibataire,Bac+5,5966.2,AG015,2020-08-30,Actif
CLI009698,O950868,Najat,El Filali,F,1978-01-20,Tanger,Tanger-Tétouan-Al Hoceïma,+212619417517,najat.593@gmail.com,Fonctionnaire,Divorcé(e),Sans diplôme,12310.23,AG012,2013-12-06,Actif
CLI009699,P939402,Wafa,Idrissi,F,2002-02-25,Agadir,Souss-Massa,+212610709879,wafa.886@gmail.com,Artisan,Marié(e),Bac+5,10461.76,AG002,2012-04-15,Actif
CLI009700,K278351,Hicham,Skalli,M,1967-10-04,Béni Mellal,Béni Mellal-Khénifra,+212676631380,hicham.698@gmail.com,Fonctionnaire,Divorcé(e),Sans diplôme,5104.71,AG005,2011-07-24,Actif
CLI009701,J819580,Khadija,Benjelloun,F,1963-03-29,Marrakech,Marrakech-Safi,+212645818267,khadija.874@gmail.com,Fonctionnaire,Divorcé(e),Bac+3,6633.16,AG002,2016-06-28,Actif
CLI009702,R169155,Zineb,El Filali,F,2007-04-05,Béni Mellal,Béni Mellal-Khénifra,+212698157355,zineb.254@gmail.com,Auto-entrepreneur,Marié(e),Baccalauréat,8865.51,AG021,2020-04-08,Actif
CLI009703,I999942,Leila,El Amrani,F,1959-12-23,Marrakech,Marrakech-Safi,+212624307327,leila.558@gmail.com,Commerçant,Veuf/Veuve,Bac+5,11416.24,AG017,2010-07-30,Actif
CLI009704,R672995,Leila,Lahlou,F,1977-06-06,Nador,Oriental,+212661756847,leila.832@gmail.com,Fonctionnaire,Marié(e),Sans diplôme,11220.51,AG011,2021-07-17,Actif
CLI009705,S218268,Bilal,Benjelloun,M,1985-02-11,Berrechid,Casablanca-Settat,+212616165393,bilal.957@gmail.com,Auto-entrepreneur,Divorcé(e),Bac+3,7952.08,AG010,2022-09-23,Actif
CLI009706,D566227,Samira,El Ouazzani,F,1994-08-14,Nador,Oriental,+212626690880,samira.372@gmail.com,Fonctionnaire,Marié(e),Baccalauréat,3782.98,AG001,2012-03-18,Actif
CLI009707,T200305,Siham,Senhaji,F,1996-05-08,Marrakech,Marrakech-Safi,+212691006604,siham.291@gmail.com,Artisan,Veuf/Veuve,Bac+3,2000,AG008,2017-08-20,Actif
CLI009708,G659559,Fatima,Idrissi,F,1968-12-30,Béni Mellal,Béni Mellal-Khénifra,+212633926072,fatima.835@gmail.com,Profession libérale,Veuf/Veuve,Doctorat,11732.07,AG018,2015-12-11,Inactif
CLI009709,B924501,Nabil,Skalli,M,1970-05-27,Oujda,Oriental,+212678779555,nabil.276@gmail.com,Auto-entrepreneur,Divorcé(e),Bac+2,5305.6,AG018,2019-08-08,Actif
CLI009710,A562975,Sara,Alaoui,F,1985-03-08,Salé,Rabat-Salé-Kénitra,+212639129136,sara.132@gmail.com,Salarié secteur privé,Divorcé(e),Sans diplôme,9742.34,AG003,2016-09-29,Actif
CLI009711,P662750,Rachid,El Amrani,M,1960-05-30,Agadir,Souss-Massa,+212676360032,rachid.798@gmail.com,Commerçant,Célibataire,Bac+2,9231.45,AG016,2023-05-28,Actif
CLI009712,B989133,Houda,Benali,F,1985-01-24,Rabat,Rabat-Salé-Kénitra,+212648021771,houda.407@gmail.com,Salarié secteur privé,Veuf/Veuve,Doctorat,3396.02,AG016,2013-02-20,Actif
CLI009713,L882472,Siham,Tazi,F,2002-11-25,Kénitra,Rabat-Salé-Kénitra,+212681892403,siham.593@gmail.com,Fonctionnaire,Célibataire,Baccalauréat,9821.52,AG004,2016-03-18,Actif
CLI009714,G823874,Meryem,Benkirane,F,2003-10-06,Settat,Casablanca-Settat,+212612263754,meryem.804@gmail.com,Artisan,Veuf/Veuve,Doctorat,2346.83,AG004,2014-06-19,Blacklisté
CLI009715,R184708,Hanane,Berrada,F,1966-10-19,Casablanca,Casablanca-Settat,+212680351156,hanane.370@gmail.com,Commerçant,Veuf/Veuve,Sans diplôme,10015.7,AG020,2015-02-15,Actif
CLI009716,Q601943,Driss,Benkirane,M,2005-02-27,Tétouan,Tanger-Tétouan-Al Hoceïma,+212654968508,driss.537@gmail.com,Retraité,Célibataire,Baccalauréat,9920.2,AG018,2019-11-11,Actif
CLI009717,K372205,Mehdi,Alaoui,M,1973-10-10,Salé,Rabat-Salé-Kénitra,+212618673396,mehdi.666@gmail.com,Salarié secteur privé,Divorcé(e),Bac+5,9699.64,AG005,2020-06-26,Actif
CLI009718,Z325484,Nadia,Naciri,F,1971-06-29,Marrakech,Marrakech-Safi,+212693909989,nadia.751@gmail.com,Retraité,Veuf/Veuve,Doctorat,7504.01,AG006,2019-06-22,Blacklisté
CLI009719,D262665,Nadia,Tahiri,F,1991-12-29,Settat,Casablanca-Settat,+212638563440,nadia.971@gmail.com,Profession libérale,Veuf/Veuve,Bac+5,10566.55,AG008,2020-07-21,Blacklisté
CLI009720,F972921,Houda,Benkirane,F,1960-01-01,Casablanca,Casablanca-Settat,+212653681256,houda.368@gmail.com,Profession libérale,Divorcé(e),Bac+3,6012.75,AG016,2023-08-20,Actif
CLI009721,Z618170,Sanaa,Skalli,F,1958-08-07,Settat,Casablanca-Settat,+212670690231,sanaa.568@gmail.com,Retraité,Célibataire,Bac+3,10598.82,AG016,2022-08-09,Actif
CLI009722,C636901,Imane,Bensouda,F,1971-03-04,El Jadida,Casablanca-Settat,+212612270134,imane.393@gmail.com,Commerçant,Divorcé(e),Sans diplôme,4168.72,AG018,2016-04-06,Actif
CLI009723,J483882,Sara,Chraibi,F,1966-05-13,Tétouan,Tanger-Tétouan-Al Hoceïma,+212629841370,sara.933@gmail.com,Commerçant,Marié(e),Bac+5,5583.47,AG016,2015-06-28,Actif
CLI009724,Q236296,Fatima,El Ouazzani,F,1969-12-01,El Jadida,Casablanca-Settat,+212619307201,fatima.857@gmail.com,Profession libérale,Célibataire,Sans diplôme,5567.78,AG002,2022-03-23,Inactif
CLI009725,V410639,Aisha,Benali,F,1959-09-15,Settat,Casablanca-Settat,+212629370246,aisha.465@gmail.com,Retraité,Divorcé(e),Baccalauréat,2000,AG003,2015-01-02,Actif
CLI009726,F170249,Naima,Senhaji,F,1985-07-16,Tanger,Tanger-Tétouan-Al Hoceïma,+212627853616,naima.524@gmail.com,Fonctionnaire,Célibataire,Sans diplôme,12809.29,AG007,2014-02-15,Actif
CLI009727,J338962,Hicham,Kettani,M,2008-04-14,Khouribga,Béni Mellal-Khénifra,+212659040496,hicham.831@gmail.com,Salarié secteur privé,Marié(e),Bac+3,10521.95,AG014,2017-11-17,Actif
CLI009728,G661652,Houda,El Ouazzani,F,1998-02-15,Berrechid,Casablanca-Settat,+212666431192,houda.904@gmail.com,Salarié secteur privé,Marié(e),Baccalauréat,9585.4,AG021,2013-12-07,Inactif
CLI009729,M853221,Omar,Cherkaoui,M,1960-10-30,Tétouan,Tanger-Tétouan-Al Hoceïma,+212631690391,omar.694@gmail.com,Salarié secteur privé,Veuf/Veuve,Sans diplôme,3172.87,AG017,2010-10-14,Actif
CLI009730,E574900,Hicham,Skalli,M,2005-06-22,Tanger,Tanger-Tétouan-Al Hoceïma,+212640913795,hicham.234@gmail.com,Retraité,Marié(e),Doctorat,7142.16,AG007,2022-03-13,Actif
CLI009731,W592252,Adil,Benkirane,M,1955-02-16,Casablanca,Casablanca-Settat,+212672802965,adil.164@gmail.com,Salarié secteur privé,Veuf/Veuve,Bac+5,8472.39,AG008,2017-09-08,Actif
CLI009732,G980733,Khalid,Naciri,M,1987-03-24,Berrechid,Casablanca-Settat,+212680281329,khalid.401@gmail.com,Auto-entrepreneur,Divorcé(e),Baccalauréat,9101.77,AG004,2020-11-09,Blacklisté
CLI009733,P636474,Najat,Idrissi,F,2004-09-30,Casablanca,Casablanca-Settat,+212640083598,najat.112@gmail.com,Fonctionnaire,Marié(e),Doctorat,2000,AG018,2014-08-05,Actif
CLI009734,C441170,Leila,Fassi,F,1994-08-22,Tanger,Tanger-Tétouan-Al Hoceïma,+212651996945,leila.442@gmail.com,Artisan,Marié(e),Doctorat,11933.72,AG012,2022-02-08,Blacklisté
CLI009735,T980869,Wafa,Benjelloun,F,1982-05-24,Khouribga,Béni Mellal-Khénifra,+212688451145,wafa.9@gmail.com,Commerçant,Marié(e),Sans diplôme,12730.41,AG013,2023-02-24,Actif
CLI009736,K424737,Bilal,Kettani,M,2005-06-26,Tétouan,Tanger-Tétouan-Al Hoceïma,+212688789464,bilal.643@gmail.com,Auto-entrepreneur,Marié(e),Bac+3,10426.91,AG008,2014-09-21,Actif
CLI009737,O346609,Soufiane,Tazi,M,2008-06-22,Settat,Casablanca-Settat,+212699033138,soufiane.858@gmail.com,Artisan,Célibataire,Bac+5,2000,AG010,2011-03-25,Inactif
CLI009738,Q533945,Hamid,El Ouazzani,M,2008-11-01,El Jadida,Casablanca-Settat,+212664765440,hamid.771@gmail.com,Commerçant,Divorcé(e),Bac+2,7993.04,AG019,2021-11-26,Actif
CLI009739,S123172,Hamid,Idrissi,M,1987-09-20,Casablanca,Casablanca-Settat,+212618227463,hamid.614@gmail.com,Fonctionnaire,Marié(e),Baccalauréat,2000,AG010,2023-05-15,Actif
CLI009740,M790574,Zineb,Bensouda,F,1970-02-09,Settat,Casablanca-Settat,+212653098105,zineb.878@gmail.com,Artisan,Célibataire,Sans diplôme,10337.03,AG003,2010-09-02,Actif
CLI009741,M350771,Bilal,Tahiri,M,1978-08-05,Kénitra,Rabat-Salé-Kénitra,+212677939895,bilal.898@gmail.com,Salarié secteur privé,Veuf/Veuve,Baccalauréat,5802.54,AG016,2010-11-28,Actif
CLI009742,C721234,Hassan,Senhaji,M,1989-05-10,El Jadida,Casablanca-Settat,+212681069306,hassan.259@gmail.com,Artisan,Célibataire,Baccalauréat,5612.84,AG001,2018-12-10,Actif
CLI009743,J790200,Samira,Senhaji,F,1986-08-23,Salé,Rabat-Salé-Kénitra,+212625057115,samira.637@gmail.com,Artisan,Marié(e),Bac+3,9087.23,AG001,2018-11-29,Actif
CLI009744,W868769,Rajaa,Tazi,F,2007-11-24,Nador,Oriental,+212632547094,rajaa.503@gmail.com,Artisan,Divorcé(e),Bac+3,9741.34,AG018,2021-01-02,Actif
CLI009745,T534745,Soufiane,Benali,M,1994-06-05,Fès,Fès-Meknès,+212669392199,soufiane.549@gmail.com,Salarié secteur privé,Divorcé(e),Sans diplôme,11546.47,AG007,2020-08-29,Blacklisté
CLI009746,P258363,Latifa,Benhaddou,F,1973-01-20,Agadir,Souss-Massa,+212680705833,latifa.467@gmail.com,Profession libérale,Veuf/Veuve,Sans diplôme,5495.65,AG021,2023-02-25,Blacklisté
CLI009747,Q326078,Hamid,Senhaji,M,1992-02-01,Khouribga,Béni Mellal-Khénifra,+212625265024,hamid.44@gmail.com,Retraité,Veuf/Veuve,Bac+3,11724.56,AG007,2022-05-28,Actif
CLI009748,Y103853,Youssef,Kettani,M,2006-04-24,Tétouan,Tanger-Tétouan-Al Hoceïma,+212667184562,youssef.760@gmail.com,Retraité,Célibataire,Bac+5,4200.74,AG007,2018-07-18,Blacklisté
CLI009749,S247528,Khadija,Benkirane,F,1965-12-30,Rabat,Rabat-Salé-Kénitra,+212638512743,khadija.222@gmail.com,Commerçant,Veuf/Veuve,Doctorat,14550.51,AG016,2016-07-03,Actif
CLI009750,I211449,Abdelkader,Bensouda,M,1990-07-05,Marrakech,Marrakech-Safi,+212612237919,abdelkader.253@gmail.com,Artisan,Veuf/Veuve,Sans diplôme,6645.34,AG013,2011-06-06,Inactif
CLI009751,F447883,Khalid,Alaoui,M,1988-05-29,Oujda,Oriental,+212669155317,khalid.998@gmail.com,Fonctionnaire,Célibataire,Doctorat,9941.05,AG008,2017-10-01,Actif
CLI009752,A456979,Hamid,El Amrani,M,1959-07-12,Kénitra,Rabat-Salé-Kénitra,+212667870645,hamid.527@gmail.com,Profession libérale,Marié(e),Bac+5,14433.73,AG013,2023-07-05,Blacklisté
CLI009753,A967854,Meryem,Benali,F,1984-07-19,Fès,Fès-Meknès,+212613578208,meryem.527@gmail.com,Retraité,Veuf/Veuve,Baccalauréat,5966.7,AG002,2012-01-10,Blacklisté
CLI009754,D519229,Soufiane,Kettani,M,1975-06-17,Khouribga,Béni Mellal-Khénifra,+212691432798,soufiane.591@gmail.com,Profession libérale,Divorcé(e),Bac+3,2000,AG001,2014-12-17,Actif
CLI009755,R733829,Imane,Berrada,F,2000-08-31,Fès,Fès-Meknès,+212682377429,imane.962@gmail.com,Fonctionnaire,Divorcé(e),Baccalauréat,2000,AG014,2015-11-11,Actif
CLI009756,I857418,Abdelkader,Benhaddou,M,1983-07-16,Kénitra,Rabat-Salé-Kénitra,+212622903901,abdelkader.148@gmail.com,Artisan,Célibataire,Baccalauréat,3271.75,AG002,2018-05-22,Actif
CLI009757,Q395464,Bilal,Chraibi,M,2008-03-09,Kénitra,Rabat-Salé-Kénitra,+212697032304,bilal.300@gmail.com,Commerçant,Marié(e),Bac+5,15864.32,AG009,2015-05-17,Actif
CLI009758,G661045,Youssef,Benhaddou,M,1975-09-30,El Jadida,Casablanca-Settat,+212643103478,youssef.153@gmail.com,Auto-entrepreneur,Veuf/Veuve,Doctorat,8034.48,AG012,2015-07-10,Inactif
CLI009759,Q609866,Naima,Benkirane,F,2005-08-02,Kénitra,Rabat-Salé-Kénitra,+212646539897,naima.226@gmail.com,Auto-entrepreneur,Veuf/Veuve,Sans diplôme,2000,AG002,2011-09-24,Actif
CLI009760,L414199,Omar,Cherkaoui,M,2003-11-23,Oujda,Oriental,+212697357619,omar.470@gmail.com,Profession libérale,Marié(e),Bac+3,6019.97,AG012,2023-05-02,Actif
CLI009761,P534062,Houda,Benhaddou,F,2006-05-08,Tétouan,Tanger-Tétouan-Al Hoceïma,+212669797500,houda.136@gmail.com,Auto-entrepreneur,Divorcé(e),Doctorat,5704.02,AG019,2020-10-28,Inactif
CLI009762,D416087,Houda,Tazi,F,2006-04-27,Khouribga,Béni Mellal-Khénifra,+212614365604,houda.780@gmail.com,Fonctionnaire,Veuf/Veuve,Bac+3,12053.57,AG004,2019-11-02,Actif
CLI009763,N179659,Nabil,Berrada,M,1969-05-24,Settat,Casablanca-Settat,+212650063736,nabil.511@gmail.com,Fonctionnaire,Célibataire,Bac+2,6963.22,AG016,2014-08-05,Actif
CLI009764,E299477,Nabil,El Filali,M,1980-12-01,Salé,Rabat-Salé-Kénitra,+212681794497,nabil.581@gmail.com,Salarié secteur privé,Divorcé(e),Bac+3,11787.24,AG005,2015-07-05,Inactif
CLI009765,U496763,Imane,Naciri,F,1968-11-15,Berrechid,Casablanca-Settat,+212695256682,imane.543@gmail.com,Retraité,Marié(e),Baccalauréat,6450.0,AG018,2013-03-12,Actif
CLI009766,D770018,Hamid,Benhaddou,M,2008-11-14,Tanger,Tanger-Tétouan-Al Hoceïma,+212682698570,hamid.194@gmail.com,Auto-entrepreneur,Célibataire,Bac+2,7981.4,AG008,2011-05-04,Actif
CLI009767,I595289,Houda,Benhaddou,F,1961-02-21,Béni Mellal,Béni Mellal-Khénifra,+212674535630,houda.729@gmail.com,Auto-entrepreneur,Veuf/Veuve,Bac+5,8083.63,AG011,2022-01-28,Actif
CLI009768,J119223,Youssef,Berrada,M,2006-12-04,Meknès,Fès-Meknès,+212626097364,youssef.73@gmail.com,Profession libérale,Veuf/Veuve,Doctorat,13512.3,AG016,2021-07-09,Actif
CLI009769,E362482,Mohammed,Tahiri,M,1983-01-06,Nador,Oriental,+212615173801,mohammed.376@gmail.com,Commerçant,Célibataire,Bac+3,8627.12,AG002,2013-05-05,Actif
CLI009770,P153612,Samira,El Ouazzani,F,1960-11-18,Nador,Oriental,+212679180368,samira.800@gmail.com,Commerçant,Célibataire,Bac+2,8558.87,AG011,2013-10-03,Actif
CLI009771,Y677268,Amine,Skalli,M,1970-12-21,Oujda,Oriental,+212611544226,amine.323@gmail.com,Salarié secteur privé,Divorcé(e),Bac+3,11761.17,AG019,2016-01-11,Inactif
CLI009772,G805413,Hanane,Cherkaoui,F,1983-05-25,Meknès,Fès-Meknès,+212652491419,hanane.840@gmail.com,Artisan,Veuf/Veuve,Doctorat,6534.18,AG004,2020-05-20,Actif
CLI009773,E323967,Rajaa,Benali,F,1998-09-01,Nador,Oriental,+212652896318,rajaa.30@gmail.com,Commerçant,Veuf/Veuve,Baccalauréat,3100.49,AG013,2010-05-27,Actif
CLI009774,N916957,Samir,Idrissi,M,1992-05-17,Berrechid,Casablanca-Settat,+212676272369,samir.392@gmail.com,Artisan,Célibataire,Bac+5,7453.39,AG004,2017-02-09,Actif
CLI009775,J855543,Youssef,Cherkaoui,M,1956-03-14,Kénitra,Rabat-Salé-Kénitra,+212687820602,youssef.452@gmail.com,Auto-entrepreneur,Divorcé(e),Bac+2,10629.76,AG002,2021-03-18,Inactif
CLI009776,Y150203,Zineb,Fassi,F,1983-09-28,Béni Mellal,Béni Mellal-Khénifra,+212689313305,zineb.28@gmail.com,Fonctionnaire,Marié(e),Doctorat,6663.12,AG005,2021-06-30,Actif
CLI009777,I424416,Sanaa,Skalli,F,2005-02-14,El Jadida,Casablanca-Settat,+212610758245,sanaa.728@gmail.com,Fonctionnaire,Divorcé(e),Baccalauréat,2000,AG020,2016-02-13,Actif
CLI009778,A987672,Latifa,Moussaoui,F,1985-01-25,Tétouan,Tanger-Tétouan-Al Hoceïma,+212659365381,latifa.212@gmail.com,Fonctionnaire,Célibataire,Sans diplôme,2175.72,AG018,2020-12-18,Actif
CLI009779,S634876,Najat,Skalli,F,2003-07-25,Kénitra,Rabat-Salé-Kénitra,+212675366853,najat.832@gmail.com,Fonctionnaire,Marié(e),Sans diplôme,2419.98,AG001,2019-03-11,Actif
CLI009780,T227131,Latifa,El Amrani,F,2000-12-11,Nador,Oriental,+212630524792,latifa.488@gmail.com,Auto-entrepreneur,Divorcé(e),Bac+2,7965.7,AG001,2019-04-14,Inactif
CLI009781,C397355,Fatima,Benhaddou,F,1977-04-15,Oujda,Oriental,+212636779743,fatima.744@gmail.com,Retraité,Célibataire,Baccalauréat,2000,AG016,2014-06-30,Actif
CLI009782,I105949,Hanane,Idrissi,F,1990-03-06,Agadir,Souss-Massa,+212672216141,hanane.517@gmail.com,Artisan,Célibataire,Baccalauréat,8782.19,AG013,2021-10-03,Actif
CLI009783,W617819,Najat,Benhaddou,F,1990-05-01,Casablanca,Casablanca-Settat,+212628545926,najat.888@gmail.com,Fonctionnaire,Divorcé(e),Baccalauréat,17617.59,AG016,2019-03-23,Actif
CLI009784,E253618,Leila,Benjelloun,F,1997-10-21,Oujda,Oriental,+212626860180,leila.967@gmail.com,Commerçant,Célibataire,Baccalauréat,9032.1,AG018,2022-09-14,Actif
CLI009785,E928603,Naima,Tahiri,F,1969-11-07,El Jadida,Casablanca-Settat,+212672259550,naima.182@gmail.com,Salarié secteur privé,Célibataire,Bac+3,2000,AG005,2011-08-20,Actif
CLI009786,S761533,Karima,Benali,F,2007-07-24,Salé,Rabat-Salé-Kénitra,+212691525965,karima.644@gmail.com,Fonctionnaire,Célibataire,Sans diplôme,6837.43,AG006,2019-09-02,Actif
CLI009787,B122118,Amine,Lahlou,M,2008-06-03,Khouribga,Béni Mellal-Khénifra,+212647155877,amine.619@gmail.com,Fonctionnaire,Célibataire,Bac+5,2000,AG008,2015-12-03,Actif
CLI009788,H406606,Abdelkader,Naciri,M,1972-05-29,Nador,Oriental,+212653850102,abdelkader.740@gmail.com,Profession libérale,Célibataire,Sans diplôme,2424.22,AG016,2013-09-04,Actif
CLI009789,R496376,Rachid,Alaoui,M,2001-06-07,Tanger,Tanger-Tétouan-Al Hoceïma,+212617513593,rachid.757@gmail.com,Profession libérale,Veuf/Veuve,Doctorat,4425.48,AG007,2012-05-23,Actif
CLI009790,Z505386,Aisha,Bensouda,F,1962-10-05,Nador,Oriental,+212688027903,aisha.870@gmail.com,Profession libérale,Veuf/Veuve,Baccalauréat,14002.78,AG006,2014-03-16,Inactif
CLI009791,T457428,Houda,El Ghazi,F,1974-09-08,Béni Mellal,Béni Mellal-Khénifra,+212635865584,houda.295@gmail.com,Salarié secteur privé,Veuf/Veuve,Bac+3,9688.36,AG018,2014-05-21,Actif
CLI009792,P349321,Wafa,Tazi,F,2002-04-20,Salé,Rabat-Salé-Kénitra,+212659337859,wafa.556@gmail.com,Commerçant,Marié(e),Bac+2,4006.15,AG006,2012-08-25,Actif
CLI009793,U903905,Naima,Bensouda,F,2007-05-22,Oujda,Oriental,+212618594233,naima.140@gmail.com,Salarié secteur privé,Marié(e),Doctorat,10130.8,AG016,2012-02-10,Actif
CLI009794,Y752728,Karim,Tahiri,M,1999-05-24,Khouribga,Béni Mellal-Khénifra,+212619436112,karim.918@gmail.com,Salarié secteur privé,Divorcé(e),Bac+5,8687.97,AG014,2013-08-15,Actif
CLI009795,O463291,Latifa,Berrada,F,1969-06-07,Rabat,Rabat-Salé-Kénitra,+212663282849,latifa.139@gmail.com,Salarié secteur privé,Veuf/Veuve,Baccalauréat,6485.8,AG010,2014-07-07,Actif
CLI009796,X389286,Nabil,Berrada,M,1981-09-20,Casablanca,Casablanca-Settat,+212651243228,nabil.549@gmail.com,Retraité,Célibataire,Baccalauréat,4566.24,AG007,2011-01-16,Inactif
CLI009797,A452929,Soufiane,Bakkali,M,2009-01-02,Béni Mellal,Béni Mellal-Khénifra,+212696628956,soufiane.669@gmail.com,Artisan,Veuf/Veuve,Bac+3,13845.65,AG015,2016-02-20,Inactif
CLI009798,Y434990,Karim,Tazi,M,1960-11-17,Settat,Casablanca-Settat,+212665694007,karim.200@gmail.com,Salarié secteur privé,Célibataire,Bac+2,11803.61,AG011,2018-06-30,Inactif
CLI009799,B401719,Leila,El Amrani,F,2006-04-21,Rabat,Rabat-Salé-Kénitra,+212699685726,leila.52@gmail.com,Commerçant,Marié(e),Bac+2,4177.96,AG018,2016-10-19,Actif
CLI009800,M469708,Ahmed,Benhaddou,M,1997-08-18,Casablanca,Casablanca-Settat,+212614706050,ahmed.974@gmail.com,Fonctionnaire,Divorcé(e),Bac+2,11439.15,AG011,2021-10-21,Actif
CLI009801,K202120,Naima,El Ouazzani,F,1992-01-06,Marrakech,Marrakech-Safi,+212657123269,naima.682@gmail.com,Auto-entrepreneur,Veuf/Veuve,Bac+3,6357.9,AG015,2019-02-25,Actif
CLI009802,K626947,Siham,El Ghazi,F,1978-07-12,El Jadida,Casablanca-Settat,+212644738266,siham.801@gmail.com,Profession libérale,Célibataire,Bac+2,11691.95,AG006,2010-05-30,Actif
CLI009803,B813223,Houda,Lahlou,F,1966-02-18,Kénitra,Rabat-Salé-Kénitra,+212672193265,houda.833@gmail.com,Fonctionnaire,Divorcé(e),Sans diplôme,9465.47,AG021,2012-07-15,Inactif
CLI009804,T171024,Samira,Tazi,F,1977-02-28,Khouribga,Béni Mellal-Khénifra,+212645561711,samira.666@gmail.com,Retraité,Veuf/Veuve,Sans diplôme,2000,AG001,2018-01-06,Blacklisté
CLI009805,W331876,Tariq,El Ghazi,M,1999-05-08,Agadir,Souss-Massa,+212673395648,tariq.285@gmail.com,Auto-entrepreneur,Célibataire,Bac+2,9588.5,AG002,2012-09-15,Actif
CLI009806,L158295,Youssef,Bensouda,M,1970-03-04,Marrakech,Marrakech-Safi,+212613057288,youssef.345@gmail.com,Artisan,Divorcé(e),Doctorat,12581.78,AG013,2019-09-12,Actif
CLI009807,D810995,Soufiane,Lahlou,M,1999-01-08,Marrakech,Marrakech-Safi,+212630944519,soufiane.314@gmail.com,Fonctionnaire,Célibataire,Bac+5,11709.97,AG005,2013-08-07,Actif
CLI009808,A679067,Sanaa,El Filali,F,1956-03-29,Tétouan,Tanger-Tétouan-Al Hoceïma,+212622748510,sanaa.209@gmail.com,Auto-entrepreneur,Célibataire,Bac+5,5713.79,AG008,2018-06-30,Actif
CLI009809,L233421,Meryem,Alaoui,F,1971-05-02,Oujda,Oriental,+212694021647,meryem.474@gmail.com,Retraité,Célibataire,Sans diplôme,13877.14,AG020,2019-12-30,Actif
CLI009810,P175043,Hicham,El Ghazi,M,1983-01-12,Settat,Casablanca-Settat,+212617252860,hicham.951@gmail.com,Auto-entrepreneur,Veuf/Veuve,Bac+2,3584.18,AG015,2017-12-13,Actif
CLI009811,P260000,Abdelkader,Lahlou,M,1998-06-14,Settat,Casablanca-Settat,+212640023179,abdelkader.188@gmail.com,Artisan,Veuf/Veuve,Baccalauréat,4548.04,AG005,2022-10-18,Actif
CLI009812,O485904,Adil,Moussaoui,M,1976-06-23,Khouribga,Béni Mellal-Khénifra,+212645726617,adil.928@gmail.com,Salarié secteur privé,Marié(e),Bac+3,10341.52,AG006,2016-05-24,Actif
CLI009813,P889344,Aisha,Berrada,F,1962-06-13,Khouribga,Béni Mellal-Khénifra,+212683713260,aisha.641@gmail.com,Commerçant,Divorcé(e),Sans diplôme,3432.0,AG002,2011-01-01,Actif
CLI009814,B933364,Samir,Cherkaoui,M,1992-12-05,Khouribga,Béni Mellal-Khénifra,+212671467378,samir.264@gmail.com,Retraité,Célibataire,Sans diplôme,11677.91,AG002,2022-04-12,Actif
CLI009815,T715183,Wafa,Lahlou,F,2003-10-15,Casablanca,Casablanca-Settat,+212664143006,wafa.93@gmail.com,Auto-entrepreneur,Divorcé(e),Bac+3,4082.87,AG010,2018-07-17,Actif
CLI009816,C767418,Nabil,Bensouda,M,1966-12-01,Nador,Oriental,+212699187080,nabil.45@gmail.com,Salarié secteur privé,Divorcé(e),Baccalauréat,6524.54,AG004,2016-12-11,Actif
